school	platform	section	field_name_verbatim	normalized_key	type	limit	required	source_url	source_type	checked_date
Adelaide University	StudyLink Connect (Flywire)	Registration (pre-login)	Citizenship	citizenship_country	dropdown	ISO 国家列表	必填	https://student-adelaideuni.studylink.com/index.cfm?event=registration.form&termsAccepted=1&brand=ADELAIDEUNI&custInstID=ADELAIDEUNI	live public form	2026-08-14
Adelaide University	StudyLink Connect (Flywire)	Registration (pre-login)	I have read, understand, and agree to the Flywire Terms of Use and Privacy Policy	flywire_terms_consent	checkbox	无限制(来源明示)	必填	https://student-adelaideuni.studylink.com/index.cfm?event=registration.form&termsAccepted=1&brand=ADELAIDEUNI&custInstID=ADELAIDEUNI	live public form	2026-08-14
Adelaide University	StudyLink Connect (Flywire)	Registration (pre-login) — agent gate	Please note, we require applicants from your country of citizenship to apply through a recognised representative of Adelaide University.	agent_used_yn	radio	无限制(来源明示)	条件必填(按国籍;中东/北非/撒哈拉以南非洲/南亚(孟加拉、印度、马尔代夫、尼泊尔、巴基斯坦、斯里兰卡)/菲律宾/拉美 必须经 Education Agent 申请)	https://student-adelaideuni.studylink.com/index.cfm?event=registration.form&termsAccepted=1&brand=ADELAIDEUNI&custInstID=ADELAIDEUNI	live public form	2026-08-14
Adelaide University	StudyLink Connect (Flywire)	Application form (post-login)	Certified copies of your academic transcripts and graduate certificates	transcript_upload	file	须 certified copy:每页须有 (1) 认证人/机构名称原始印章 (2) 英文 "I certify that this is a true copy of the original" 字样 (3) 原始签名 (4) 认证日期;须清晰扫描件;单文件 MB 上限 未确认(登录墙后)	必填	https://ask.adelaideuni.edu.au/app/answers/detail/a_id/4180	official checklist	2026-08-14
Adelaide University	StudyLink Connect (Flywire)	Application form (post-login)	certified translations	translation_upload	file	非英文文件须同时提供原文 certified copy + 官方英文翻译件,翻译件同样须 certified	条件必填(文件非英文时)	https://ask.adelaideuni.edu.au/app/answers/detail/a_id/4180	official checklist	2026-08-14
Adelaide University	StudyLink Connect (Flywire)	Application form (post-login)	A copy of your passport	passport_scan	file	未确认(登录墙后)	必填	https://adelaide.edu.au/study/international-students/how-to-apply/apply-now/	official checklist	2026-08-14
Adelaide University	StudyLink Connect (Flywire)	Application form (post-login)	Official English test results from IELTS, TOEFL iBT, Pearson or Cambridge CAE/CPE or another approved objective test	english_test_report_upload	file	未确认(登录墙后)	条件必填(以考试成绩证明英语能力时)	https://adelaide.edu.au/study/international-students/how-to-apply/apply-now/	official checklist	2026-08-14
Adelaide University	StudyLink Connect (Flywire)	Application form (post-login)	Professional qualifications (e.g. short courses) or professional memberships you may have	qualification_name	file	未确认(登录墙后)	选填	https://adelaide.edu.au/study/international-students/how-to-apply/apply-now/	official checklist	2026-08-14
Adelaide University	StudyLink Connect (Flywire)	Application form (post-login)	Syllabus of subjects if you wish to be considered for advanced standing (credit transfer)	credit_advanced_standing_request	file	未确认(登录墙后)	条件必填(申请学分抵免时)	https://adelaide.edu.au/study/international-students/how-to-apply/apply-now/	official checklist	2026-08-14
Adelaide University	StudyLink Connect (Flywire)	Application form (post-login)	a personal statement, portfolio, or supplementary form	personal_statement	textarea	未确认(登录墙后)	条件必填(部分项目)	https://adelaide.edu.au/study/international-students/how-to-apply/	official checklist	2026-08-14
Adelaide University	StudyLink Connect (Flywire)	Application form (post-login)	Relevant work experience — certified references from your employer, if needed	referee_report_upload	file	由申请人上传雇主出具的 certified reference;无系统发信邀请机制	条件必填(部分项目按需)	https://adelaide.edu.au/study/international-students/how-to-apply/	official checklist	2026-08-14
Adelaide University	StudyLink Connect (Flywire)	Application form (post-login)	Recognition of prior learning (RPL) form	credit_advanced_standing_request	file	未确认(登录墙后)	条件必填(申请 RPL 时)	https://adelaide.edu.au/study/international-students/how-to-apply/	official checklist	2026-08-14
Adelaide University	StudyLink Connect (Flywire)	Application form (post-login)	Details of course exclusions	credit_advanced_standing_request	text	未确认(登录墙后)	选填	https://adelaide.edu.au/study/international-students/how-to-apply/	official checklist	2026-08-14
Adelaide University	StudyLink Connect (Flywire)	Application form (post-login)	secure link generated in the My eQuals platform	transcript_delivery_method	text	走 My eQuals 安全链接则免 certified copy 要求	选填(替代 certified copy 的途径)	https://ask.adelaideuni.edu.au/app/answers/detail/a_id/4180	official checklist	2026-08-14
Adelaide University	StudyLink Connect (Flywire)	Submit	A non-refundable application fee of AUD $150	application_fee_payment	text	AUD $150 每份申请;研究学位/100% 在线/非学位项目免收	必填	https://adelaide.edu.au/study/international-students/how-to-apply/	official how-to-apply page	2026-08-14
Adelaide University	StudyLink Connect (Flywire)	Offer acceptance	signed Offer of Admission	declaration_signature	file	无限制(来源明示)	必填(接受 offer 时)	https://adelaide.edu.au/study/international-students/how-to-apply/accepting-your-offer/	official how-to-apply page	2026-08-14
Adelaide University	StudyLink Connect (Flywire)	Offer acceptance	First Tuition Payment	application_fee_payment	text	经 Flywire 支付	必填(接受 offer 时)	https://adelaide.edu.au/study/international-students/how-to-apply/accepting-your-offer/	official how-to-apply page	2026-08-14
Adelaide University	StudyLink Connect (Flywire)	Offer acceptance	Overseas Student Health Cover (OSHC)	oshc_selection	dropdown	可在 Online Application System 内向学校 preferred provider 购买,也可自行安排;非申请阶段字段	必填(接受 offer 阶段,所有国际生强制)	https://adelaide.edu.au/study/international-students/how-to-apply/accepting-your-offer/	official how-to-apply page	2026-08-14
Adelaide University	StudyLink Connect (Flywire)	Offer acceptance	Genuine Student requirements	genuine_student_declaration	file	以 conditional offer 的 condition 形式出现,非申请表内字段;具体表单 未确认(登录墙后)	条件必填(offer 条件中列出时)	https://adelaide.edu.au/study/international-students/how-to-apply/accepting-your-offer/	official how-to-apply page	2026-08-14
Adelaide University	StudyLink Connect (Flywire)	Offer acceptance	Confirmation of Enrolment (CoE)	coe_confirmation_of_enrolment	text	由校方在收到 acceptance + First Tuition Payment + OSHC 后签发,非申请人填写字段	条件必填(非申请人填写字段——由校方在接受 offer 并完成付费后签发,申请阶段无此输入框)	https://adelaide.edu.au/study/international-students/how-to-apply/accepting-your-offer/	official how-to-apply page	2026-08-14
Adelaide University	StudyLink Connect (Flywire)	Offer acceptance	Confirmation of Appropriate Accommodation and Welfare (CAAW)	accommodation_under18_nomination	file	随 CoE 一并签发	条件必填(未满 18 岁且不与父母/法定监护人/21 岁以上指定亲属同住)	https://adelaide.edu.au/study/international-students/how-to-apply/accepting-your-offer/	official how-to-apply page	2026-08-14
Melbourne	TechnologyOne eStudent (T1 Cloud)	Agent nomination form — Section A: Student details	Student ID number	existing_student_id	text	未确认(PDF 表格无字数标注)	必填(使用 agent 时)	https://study.unimelb.edu.au/__data/assets/pdf_file/0019/47071/Education-agent-nomination-form.pdf	official PDF application guide	2026-08-14
Melbourne	TechnologyOne eStudent (T1 Cloud)	Agent nomination form — Section A: Student details	Date of birth	date_of_birth	date	未确认(PDF 表格无字数标注)	必填(使用 agent 时)	https://study.unimelb.edu.au/__data/assets/pdf_file/0019/47071/Education-agent-nomination-form.pdf	official PDF application guide	2026-08-14
Melbourne	TechnologyOne eStudent (T1 Cloud)	Agent nomination form — Section A: Student details	Given name	given_name	text	未确认(PDF 表格无字数标注)	必填(使用 agent 时)	https://study.unimelb.edu.au/__data/assets/pdf_file/0019/47071/Education-agent-nomination-form.pdf	official PDF application guide	2026-08-14
Melbourne	TechnologyOne eStudent (T1 Cloud)	Agent nomination form — Section A: Student details	Family name	family_name	text	未确认(PDF 表格无字数标注)	必填(使用 agent 时)	https://study.unimelb.edu.au/__data/assets/pdf_file/0019/47071/Education-agent-nomination-form.pdf	official PDF application guide	2026-08-14
Melbourne	TechnologyOne eStudent (T1 Cloud)	Agent nomination form — Section A: Student details	Email address (your personal email)	email	text	未确认(PDF 表格无字数标注)	必填(使用 agent 时)	https://study.unimelb.edu.au/__data/assets/pdf_file/0019/47071/Education-agent-nomination-form.pdf	official PDF application guide	2026-08-14
Melbourne	TechnologyOne eStudent (T1 Cloud)	Agent nomination form — Section B: Agent details	Agent company name	agent_name	text	未确认(PDF 表格无字数标注)	必填(使用 agent 时)	https://study.unimelb.edu.au/__data/assets/pdf_file/0019/47071/Education-agent-nomination-form.pdf	official PDF application guide	2026-08-14
Melbourne	TechnologyOne eStudent (T1 Cloud)	Agent nomination form — Section B: Agent details	Agent office (city)	agent_name	text	未确认(PDF 表格无字数标注)	必填(使用 agent 时)	https://study.unimelb.edu.au/__data/assets/pdf_file/0019/47071/Education-agent-nomination-form.pdf	official PDF application guide	2026-08-14
Melbourne	TechnologyOne eStudent (T1 Cloud)	Agent nomination form — Section B: Agent details	Agent office (country)	agent_name	text	未确认(PDF 表格无字数标注)	必填(使用 agent 时)	https://study.unimelb.edu.au/__data/assets/pdf_file/0019/47071/Education-agent-nomination-form.pdf	official PDF application guide	2026-08-14
Melbourne	TechnologyOne eStudent (T1 Cloud)	Agent nomination form — Section B: Agent details	Counsellor’s name and email	agent_counsellor_contact	text	未确认(PDF 表格无字数标注) — 注意:墨大用 counsellor 姓名+邮箱定位,公开表格中未见数字 agent code	必填(使用 agent 时)	https://study.unimelb.edu.au/__data/assets/pdf_file/0019/47071/Education-agent-nomination-form.pdf	official PDF application guide	2026-08-14
Melbourne	TechnologyOne eStudent (T1 Cloud)	Agent nomination form — Section B: Agent details	I am living, working and/or studying in the country where the education agent is located. / Other (please explain):	agent_consent_declaration	radio	Other 需文字说明,字数上限 未确认	必填(使用 agent 时二选一)	https://study.unimelb.edu.au/__data/assets/pdf_file/0019/47071/Education-agent-nomination-form.pdf	official PDF application guide	2026-08-14
Melbourne	TechnologyOne eStudent (T1 Cloud)	Agent nomination form — Section C: Change of agent	Previous agent company name	agent_name	text	未确认(PDF 表格无字数标注)	条件必填(更换 agent 时)	https://study.unimelb.edu.au/__data/assets/pdf_file/0019/47071/Education-agent-nomination-form.pdf	official PDF application guide	2026-08-14
Melbourne	TechnologyOne eStudent (T1 Cloud)	Agent nomination form — Section C: Change of agent	Previous agent office (city)	agent_name	text	未确认(PDF 表格无字数标注)	条件必填(更换 agent 时)	https://study.unimelb.edu.au/__data/assets/pdf_file/0019/47071/Education-agent-nomination-form.pdf	official PDF application guide	2026-08-14
Melbourne	TechnologyOne eStudent (T1 Cloud)	Agent nomination form — Section C: Change of agent	Previous agent office (country)	agent_name	text	未确认(PDF 表格无字数标注)	条件必填(更换 agent 时)	https://study.unimelb.edu.au/__data/assets/pdf_file/0019/47071/Education-agent-nomination-form.pdf	official PDF application guide	2026-08-14
Melbourne	TechnologyOne eStudent (T1 Cloud)	Agent nomination form — Section C: Change of agent	Date you first authorised this agent	date_of_birth	date	未确认(PDF 表格无字数标注)	条件必填(更换 agent 时)	https://study.unimelb.edu.au/__data/assets/pdf_file/0019/47071/Education-agent-nomination-form.pdf	official PDF application guide	2026-08-14
Melbourne	TechnologyOne eStudent (T1 Cloud)	Agent nomination form — Section C: Change of agent	Why are you changing agent?	agent_consent_declaration	radio	三选一: 搬家 / 对原 agent 服务不满(须 specify) / Other(须说明);字数上限 未确认	条件必填(更换 agent 时)	https://study.unimelb.edu.au/__data/assets/pdf_file/0019/47071/Education-agent-nomination-form.pdf	official PDF application guide	2026-08-14
Melbourne	TechnologyOne eStudent (T1 Cloud)	Agent nomination form — Section C: Change of agent	I confirm withdrawal of my authorisation for the agent shown in SECTION C to act on my behalf.	agent_consent_declaration	checkbox	无限制(来源明示)	条件必填(更换 agent 时)	https://study.unimelb.edu.au/__data/assets/pdf_file/0019/47071/Education-agent-nomination-form.pdf	official PDF application guide	2026-08-14
Melbourne	TechnologyOne eStudent (T1 Cloud)	Agent nomination form — Section D: Declaration	I have completed the Education Agent Nomination and Authorisation form myself.	declaration_signature	checkbox	无限制(来源明示) — 明文要求由申请人本人填写,不得由 agent 代填	必填(使用 agent 时)	https://study.unimelb.edu.au/__data/assets/pdf_file/0019/47071/Education-agent-nomination-form.pdf	official PDF application guide	2026-08-14
Melbourne	TechnologyOne eStudent (T1 Cloud)	Agent nomination form — Section D: Declaration	I authorise the education agent shown in Section B to represent me in all dealings with the University of Melbourne regarding my application.	agent_consent_declaration	checkbox	无限制(来源明示)	必填(使用 agent 时)	https://study.unimelb.edu.au/__data/assets/pdf_file/0019/47071/Education-agent-nomination-form.pdf	official PDF application guide	2026-08-14
Melbourne	TechnologyOne eStudent (T1 Cloud)	Agent nomination form — Section D: Declaration	Applicant’s signature	declaration_signature	text	无限制(来源明示)	必填(使用 agent 时)	https://study.unimelb.edu.au/__data/assets/pdf_file/0019/47071/Education-agent-nomination-form.pdf	official PDF application guide	2026-08-14
Melbourne	TechnologyOne eStudent (T1 Cloud)	Agent nomination form — Section D: Declaration	Parent’s/guardian’s signature (if applicant is under 18 years old)	declaration_signature	text	无限制(来源明示)	条件必填(申请人未满 18 岁)	https://study.unimelb.edu.au/__data/assets/pdf_file/0019/47071/Education-agent-nomination-form.pdf	official PDF application guide	2026-08-14
Melbourne	TechnologyOne eStudent (T1 Cloud)	Agent nomination form — Section D: Declaration	Date	declaration_date	date	无限制(来源明示)	必填(使用 agent 时)	https://study.unimelb.edu.au/__data/assets/pdf_file/0019/47071/Education-agent-nomination-form.pdf	official PDF application guide	2026-08-14
Melbourne	TechnologyOne eStudent (T1 Cloud)	Agent nomination form — submission	Requirement - Appointment of authorised representative	agent_nomination_form	file	上传至 eApplication 系统内该 Requirement 项下;格式/MB 上限 未确认(登录墙后)	必填(使用 agent 时)	https://study.unimelb.edu.au/__data/assets/pdf_file/0019/47071/Education-agent-nomination-form.pdf	official PDF application guide	2026-08-14
Melbourne	TechnologyOne eStudent (T1 Cloud)	Document upload (post-login)	Document attachments → Upload a new file / Add another	transcript_upload	file	官方上传指引页只描述界面步骤,未给出接受格式与单文件 MB 上限 → 未确认(登录墙后)	必填	https://study.unimelb.edu.au/how-to-apply/instructions-to-upload-documents	official how-to-apply page	2026-08-14
